Year,Seasons,Division,Make,Number.of.Engines,Engine.Type,Purpose.of.Flight,Weather.Condition,Broad.Phase.of.Flight,Injury.Severity
1999,Winter,PLNS,Cessna,1.0,1,Instructional,VMC,LANDING,0
1999,Winter,GRLK,Piper,1.0,1,Personal,IMC,APPROACH,1
1999,Winter,SWST,Cessna,1.0,1,Personal,VMC,CRUISE,0
1999,Winter,NWED,Beech,2.0,0,Others,IMC,LANDING,0
1999,Winter,GRLK,Cessna,2.0,0,Instructional,VMC,LANDING,0
1999,Winter,GRLK,Beech,2.0,1,Others,IMC,APPROACH,1
1999,Winter,SWST,Cessna,1.0,1,Instructional,VMC,TAXI,0
1999,Winter,GRLK,Beech,2.0,1,Others,IMC,APPROACH,1
1999,Winter,SWST,Cessna,1.0,1,Personal,VMC,CRUISE,1
1999,Winter,FWST,Cessna,1.0,1,Others,VMC,CRUISE,1
1999,Winter,FWST,Beech,1.0,1,Personal,VMC,CLIMB,1
1999,Winter,GRLK,Cessna,1.0,1,Personal,VMC,LANDING,0
1999,Winter,PLNS,Cessna,1.0,1,Instructional,VMC,LANDING,0
1999,Winter,GRLK,Cessna,1.0,1,Personal,UNK,TAKEOFF,0
1999,Winter,FWST,Boeing,4.0,0,Others,VMC,LANDING,0
1999,Winter,SWST,Beech,1.0,1,Personal,VMC,DESCENT,0
1999,Winter,FWST,Cessna,1.0,1,Personal,VMC,TAKEOFF,0
1999,Winter,GRLK,Piper,1.0,1,Personal,IMC,CRUISE,0
1999,Winter,SWST,Cessna,1.0,1,Personal,VMC,CRUISE,1
1999,Winter,RMTN,Cessna,1.0,1,Personal,VMC,MANEUVERING,0
1999,Winter,GRLK,Piper,1.0,1,Personal,VMC,CRUISE,1
1999,Winter,FWST,Cessna,1.0,1,Personal,VMC,GO-AROUND,1
1999,Winter,SEST,Piper,2.0,1,Personal,VMC,CRUISE,1
1999,Winter,MEST,Robinson,1.0,1,Instructional,VMC,LANDING,0
1999,Winter,GRLK,Cessna,2.0,1,Others,IMC,LANDING,0
1999,Winter,SEST,Beech,2.0,0,Others,IMC,GO-AROUND,1
1999,Winter,SEST,Cessna,1.0,1,Personal,VMC,CLIMB,1
1999,Winter,FWST,Piper,1.0,1,Personal,VMC,TAKEOFF,0
1999,Winter,SEST,Cessna,1.0,1,Personal,VMC,LANDING,0
1999,Winter,FWST,Cessna,1.0,1,Others,VMC,DESCENT,0
1999,Winter,MEST,Cessna,2.0,1,Others,VMC,CLIMB,1
1999,Winter,SWST,Piper,1.0,1,Instructional,VMC,APPROACH,1
1999,Winter,SWST,Piper,1.0,1,Instructional,VMC,LANDING,0
1999,Winter,SEST,Cessna,1.0,1,Personal,VMC,APPROACH,0
1999,Winter,PLNS,Beech,2.0,1,Others,VMC,LANDING,0
1999,Winter,FWST,Cessna,1.0,1,Personal,IMC,CLIMB,0
1999,Winter,FWST,Cessna,1.0,1,Others,VMC,APPROACH,1
1999,Winter,GRLK,Cessna,1.0,1,Instructional,VMC,LANDING,0
1999,Winter,MEST,Cessna,2.0,1,Personal,IMC,LANDING,0
1999,Winter,SWST,Cessna,1.0,1,Personal,VMC,APPROACH,0
1999,Winter,FWST,Beech,2.0,1,Others,IMC,MANEUVERING,1
1999,Winter,SEST,Piper,1.0,1,Personal,VMC,TAKEOFF,0
1999,Winter,SEST,Cessna,1.0,1,Others,VMC,DESCENT,1
1999,Winter,PLNS,Beech,1.0,1,Personal,VMC,LANDING,0
1999,Winter,FWST,Robinson,1.0,1,Instructional,VMC,LANDING,0
1999,Winter,NWED,Piper,1.0,1,Personal,VMC,TAKEOFF,1
1999,Winter,SEST,Piper,1.0,1,Instructional,VMC,TAKEOFF,0
1999,Winter,SWST,Boeing,3.0,0,Others,VMC,TAKEOFF,0
1999,Winter,SEST,Piper,2.0,1,Personal,VMC,CRUISE,1
1999,Winter,SWST,Cessna,1.0,1,Instructional,VMC,LANDING,0
1999,Winter,GRLK,Cessna,1.0,1,Instructional,VMC,LANDING,0
1999,Winter,FWST,Piper,2.0,1,Others,VMC,TAXI,0
1999,Winter,RMTN,Hughes,1.0,0,Others,VMC,MANEUVERING,0
1999,Winter,FWST,Cessna,1.0,1,Personal,VMC,TAKEOFF,1
1999,Winter,MEST,Beech,1.0,1,Personal,VMC,TAKEOFF,1
1999,Winter,FWST,Bell,1.0,0,Others,VMC,CLIMB,1
1999,Winter,FWST,Mooney,1.0,1,Personal,IMC,APPROACH,1
1999,Winter,FWST,Piper,1.0,1,Personal,VMC,LANDING,0
1999,Winter,SEST,Piper,1.0,1,Personal,IMC,MANEUVERING,1
1999,Winter,SEST,Piper,2.0,1,Personal,IMC,APPROACH,0
1999,Winter,SEST,Piper,1.0,1,Personal,IMC,DESCENT,0
1999,Winter,SWST,Cessna,2.0,1,Personal,VMC,CRUISE,1
1998,Winter,SEST,Cessna,1.0,1,Personal,VMC,DESCENT,0
1998,Winter,SWST,Cessna,1.0,1,Instructional,VMC,TAKEOFF,0
1998,Winter,SWST,Cessna,1.0,1,Personal,VMC,CRUISE,1
1998,Winter,SWST,Cessna,1.0,1,Personal,VMC,APPROACH,1
1998,Winter,RMTN,Piper,1.0,1,Personal,IMC,CRUISE,1
1998,Winter,PLNS,Mooney,1.0,1,Personal,VMC,CRUISE,0
1998,Winter,FWST,Beech,1.0,1,Personal,VMC,TAKEOFF,1
1998,Winter,SWST,Piper,1.0,1,Personal,VMC,CRUISE,1
1998,Winter,RMTN,Piper,1.0,1,Personal,VMC,CRUISE,1
1998,Winter,GRLK,Cessna,1.0,1,Others,VMC,LANDING,0
1998,Winter,SEST,Bell,1.0,0,Others,VMC,LANDING,0
1998,Winter,SEST,Cessna,1.0,1,Instructional,VMC,TAKEOFF,1
1998,Winter,RMTN,Beech,2.0,0,Personal,VMC,LANDING,0
1998,Winter,NWED,Piper,1.0,1,Personal,VMC,CRUISE,1
1998,Winter,SEST,Piper,1.0,1,Personal,VMC,TAKEOFF,1
1998,Winter,FWST,Cessna,1.0,1,Personal,VMC,TAXI,0
1998,Winter,FWST,Piper,1.0,1,Personal,VMC,TAXI,0
1998,Winter,SWST,Hughes,1.0,0,Others,VMC,MANEUVERING,1
1998,Winter,GRLK,Cessna,1.0,1,Instructional,VMC,LANDING,0
1998,Winter,FWST,Cessna,1.0,1,Personal,VMC,LANDING,0
1998,Winter,SEST,Piper,1.0,1,Personal,VMC,APPROACH,1
1998,Winter,SEST,Piper,1.0,1,Personal,IMC,CRUISE,1
1998,Winter,FWST,Cessna,1.0,1,Personal,VMC,TAXI,0
1998,Winter,FWST,Cessna,1.0,1,Personal,VMC,TAXI,0
1998,Winter,SWST,Cessna,1.0,1,Personal,VMC,APPROACH,1
1998,Winter,GRLK,Cessna,1.0,1,Instructional,VMC,LANDING,0
1998,Winter,FWST,Cessna,1.0,1,Personal,VMC,CLIMB,0
1998,Winter,FWST,Piper,1.0,1,Personal,VMC,CRUISE,1
1998,Winter,GRLK,Cessna,1.0,1,Others,VMC,MANEUVERING,1
1998,Winter,SEST,Cessna,1.0,1,Personal,VMC,TAKEOFF,0
1998,Winter,FWST,Cessna,1.0,1,Instructional,VMC,MANEUVERING,1
1998,Winter,FWST,Bell,1.0,0,Others,VMC,MANEUVERING,1
1998,Winter,FWST,Cessna,1.0,1,Others,VMC,TAXI,0
1998,Winter,FWST,Piper,2.0,1,Personal,VMC,LANDING,0
1998,Winter,MEST,Piper,1.0,1,Personal,VMC,APPROACH,0
1998,Winter,GRLK,Beech,2.0,1,Instructional,VMC,TAKEOFF,0
1998,Winter,SEST,Piper,1.0,1,Instructional,VMC,TAKEOFF,0
1998,Winter,SEST,Cessna,1.0,1,Instructional,VMC,APPROACH,0
1998,Winter,FWST,Piper,1.0,1,Personal,IMC,MANEUVERING,1
1998,Winter,FWST,Piper,2.0,1,Others,VMC,TAKEOFF,1
1998,Winter,SEST,Cessna,1.0,1,Personal,VMC,LANDING,0
1998,Winter,FWST,Piper,1.0,1,Personal,VMC,LANDING,0
1998,Winter,PLNS,Cessna,1.0,1,Personal,VMC,CRUISE,1
1998,Winter,FWST,Cessna,1.0,1,Others,IMC,CRUISE,1
1998,Winter,SEST,Cessna,1.0,1,Others,VMC,CLIMB,0
1998,Winter,SEST,Boeing,2.0,0,Others,VMC,APPROACH,0
1998,Winter,SWST,Beech,1.0,1,Others,VMC,CRUISE,1
1998,Winter,SWST,Beech,2.0,1,Instructional,VMC,TAKEOFF,0
1998,Winter,SEST,Cessna,1.0,1,Personal,VMC,LANDING,1
1998,Winter,RMTN,Piper,1.0,1,Personal,VMC,DESCENT,0
1998,Winter,SEST,Hughes,1.0,1,Instructional,VMC,CLIMB,1
1998,Winter,NWED,Bell,1.0,1,Personal,VMC,APPROACH,1
1998,Winter,SWST,Cessna,2.0,1,Personal,VMC,GO-AROUND,1
1998,Winter,SEST,Cessna,1.0,1,Instructional,VMC,CRUISE,0
1998,Winter,RMTN,Cessna,1.0,1,Personal,VMC,LANDING,1
1998,Winter,FWST,Bell,1.0,1,Personal,VMC,CRUISE,0
1998,Winter,SWST,Piper,1.0,1,Instructional,VMC,LANDING,0
1998,Winter,GRLK,Cessna,1.0,1,Personal,VMC,TAXI,0
1998,Winter,SEST,Robinson,1.0,1,Instructional,VMC,APPROACH,0
1998,Winter,PLNS,Cessna,2.0,1,Personal,VMC,CRUISE,0
1998,Winter,SEST,Cessna,2.0,1,Personal,VMC,LANDING,0
1998,Winter,FWST,Hughes,1.0,0,Others,VMC,MANEUVERING,1
1998,Winter,SEST,Beech,1.0,1,Personal,VMC,LANDING,0
1998,Winter,SEST,Cessna,2.0,1,Instructional,VMC,APPROACH,1
1998,Winter,SEST,Bell,1.0,0,Others,VMC,MANEUVERING,0
1998,Winter,FWST,Robinson,1.0,1,Personal,VMC,MANEUVERING,0
1998,Winter,SWST,Beech,2.0,1,Personal,IMC,APPROACH,1
1998,Winter,GRLK,Cessna,1.0,1,Instructional,VMC,LANDING,0
1998,Winter,FWST,Piper,1.0,1,Personal,VMC,APPROACH,1
1998,Winter,FWST,Piper,1.0,1,Others,VMC,TAXI,0
1998,Winter,FWST,Bell,1.0,1,Others,VMC,DESCENT,0
1998,Winter,SWST,Robinson,1.0,1,Others,VMC,CRUISE,1
1998,Winter,GRLK,Bell,1.0,1,Personal,IMC,CLIMB,0
1998,Winter,SEST,Cessna,1.0,1,Personal,VMC,LANDING,0
1998,Winter,PLNS,Grumman,1.0,1,Others,VMC,MANEUVERING,1
1998,Winter,PLNS,Beech,2.0,1,Others,IMC,TAKEOFF,1
1998,Winter,SEST,Cessna,1.0,1,Personal,VMC,CRUISE,0
1998,Winter,FWST,Piper,2.0,1,Others,IMC,APPROACH,0
1998,Winter,SEST,Bell,1.0,1,Personal,VMC,LANDING,0
1998,Winter,SEST,Cessna,2.0,0,Others,VMC,CRUISE,1
1998,Winter,SEST,Grumman,1.0,0,Others,VMC,TAKEOFF,0
1998,Winter,SWST,Cessna,1.0,1,Instructional,VMC,LANDING,0
1998,Winter,GRLK,Piper,1.0,1,Personal,VMC,APPROACH,0
1998,Fall,MEST,Boeing,4.0,0,Others,VMC,TAXI,1
1998,Fall,GRLK,Cessna,1.0,1,Personal,IMC,MANEUVERING,1
1998,Fall,MEST,Cessna,1.0,1,Personal,VMC,LANDING,1
1998,Fall,SEST,Cessna,1.0,1,Instructional,VMC,TAKEOFF,1
1998,Fall,SEST,Beech,1.0,1,Personal,VMC,CRUISE,1
1998,Fall,SEST,Bell,1.0,1,Personal,VMC,LANDING,0
1998,Fall,GRLK,Piper,1.0,1,Instructional,VMC,LANDING,0
1998,Fall,PLNS,Cessna,1.0,1,Instructional,VMC,LANDING,1
1998,Fall,PLNS,Cessna,1.0,1,Personal,VMC,LANDING,1
1998,Fall,SEST,Cessna,1.0,1,Personal,VMC,MANEUVERING,1
1998,Fall,SEST,Cessna,1.0,1,Personal,VMC,LANDING,0
1998,Fall,GRLK,Cessna,1.0,1,Personal,VMC,LANDING,0
1998,Fall,GRLK,Piper,1.0,1,Personal,VMC,CRUISE,0
1998,Fall,FWST,Boeing,1.0,1,Personal,VMC,LANDING,0
1998,Fall,FWST,Grumman,1.0,0,Others,VMC,CLIMB,0
1998,Fall,GRLK,Cessna,1.0,1,Personal,VMC,TAKEOFF,1
1998,Fall,SWST,Piper,1.0,1,Personal,VMC,TAKEOFF,1
1998,Fall,PLNS,Piper,1.0,1,Personal,VMC,LANDING,0
1998,Fall,SEST,Piper,1.0,1,Personal,VMC,DESCENT,0
1998,Fall,SEST,Cessna,1.0,1,Personal,VMC,CRUISE,1
1998,Fall,SWST,Cessna,1.0,1,Personal,IMC,CRUISE,1
1998,Fall,GRLK,Piper,1.0,1,Instructional,VMC,TAXI,0
1998,Fall,PLNS,Beech,2.0,1,Personal,VMC,APPROACH,1
1998,Fall,PLNS,Cessna,1.0,1,Instructional,VMC,LANDING,1
1998,Fall,SEST,Cessna,1.0,1,Personal,VMC,LANDING,0
1998,Fall,PLNS,Piper,1.0,1,Personal,VMC,CRUISE,0
1998,Fall,PLNS,Piper,1.0,1,Personal,VMC,CRUISE,0
1998,Fall,FWST,Cessna,1.0,1,Personal,VMC,CRUISE,1
1998,Fall,SWST,Cessna,1.0,1,Instructional,VMC,TAKEOFF,1
1998,Fall,SWST,Cessna,1.0,1,Instructional,VMC,APPROACH,1
1998,Fall,NWED,Cessna,2.0,1,Personal,IMC,CRUISE,1
1998,Fall,SEST,Cessna,1.0,1,Personal,VMC,LANDING,0
1998,Fall,FWST,Piper,2.0,1,Instructional,VMC,LANDING,1
1998,Fall,SEST,Piper,1.0,1,Personal,IMC,CLIMB,1
1998,Fall,PLNS,Cessna,1.0,1,Personal,VMC,LANDING,0
1998,Fall,FWST,Mooney,1.0,1,Personal,VMC,TAKEOFF,1
1998,Fall,SEST,Piper,1.0,1,Personal,VMC,TAKEOFF,1
1998,Fall,SEST,Air Tractor,1.0,0,Others,VMC,MANEUVERING,0
1998,Fall,FWST,Cessna,1.0,1,Personal,VMC,CRUISE,1
1998,Fall,SEST,Beech,2.0,1,Instructional,VMC,LANDING,0
1998,Fall,SEST,Cessna,2.0,1,Others,IMC,TAKEOFF,1
1998,Fall,SWST,Mooney,1.0,1,Personal,VMC,CRUISE,1
1998,Fall,SEST,Cessna,1.0,1,Personal,IMC,APPROACH,1
1998,Fall,SEST,Cessna,1.0,1,Personal,IMC,CRUISE,1
1998,Fall,FWST,Piper,2.0,1,Personal,VMC,CRUISE,1
1998,Fall,MEST,Cessna,1.0,1,Personal,VMC,APPROACH,1
1998,Fall,MEST,Cessna,1.0,1,Instructional,VMC,LANDING,0
1998,Fall,SEST,Cessna,1.0,1,Personal,VMC,LANDING,0
1998,Fall,SEST,Piper,1.0,1,Personal,IMC,DESCENT,1
1998,Fall,FWST,Cessna,1.0,1,Instructional,VMC,TAKEOFF,0
1998,Fall,PLNS,Cessna,1.0,1,Instructional,VMC,LANDING,0
1998,Fall,PLNS,Cessna,1.0,1,Personal,VMC,CLIMB,1
1998,Fall,SEST,Cessna,1.0,1,Personal,VMC,CLIMB,1
1998,Fall,SWST,Cessna,1.0,1,Instructional,VMC,MANEUVERING,0
1998,Fall,GRLK,Cessna,1.0,1,Instructional,VMC,LANDING,0
1998,Fall,GRLK,Cessna,1.0,1,Instructional,VMC,TAKEOFF,1
1998,Fall,SEST,Cessna,1.0,1,Instructional,VMC,MANEUVERING,0
1998,Fall,SEST,Cessna,1.0,1,Personal,VMC,CRUISE,0
1998,Fall,SWST,Piper,1.0,1,Personal,VMC,CRUISE,0
1998,Fall,FWST,Cessna,1.0,1,Personal,VMC,APPROACH,1
1998,Fall,FWST,Cessna,1.0,1,Instructional,VMC,APPROACH,1
1998,Fall,SEST,Bell,1.0,0,Others,VMC,CRUISE,1
1998,Fall,RMTN,Piper,1.0,1,Personal,VMC,CRUISE,0
1998,Fall,SEST,Grumman,1.0,0,Others,VMC,MANEUVERING,1
1998,Fall,FWST,Piper,1.0,1,Personal,VMC,LANDING,0
1998,Fall,FWST,Boeing,4.0,0,Others,IMC,TAXI,1
1998,Fall,FWST,Piper,1.0,1,Instructional,VMC,LANDING,0
1998,Fall,SWST,Beech,1.0,1,Personal,VMC,CLIMB,1
1998,Fall,MEST,Piper,1.0,1,Personal,VMC,LANDING,0
1998,Fall,GRLK,Cessna,2.0,1,Instructional,VMC,LANDING,1
1998,Fall,SEST,Air Tractor,1.0,1,Others,VMC,GO-AROUND,0
1998,Fall,SWST,Cessna,1.0,1,Personal,VMC,APPROACH,1
1998,Fall,SEST,Cessna,1.0,1,Instructional,IMC,CRUISE,1
1998,Fall,FWST,Cessna,1.0,1,Instructional,VMC,TAKEOFF,1
1998,Fall,SEST,Piper,1.0,1,Personal,VMC,DESCENT,1
1998,Fall,SWST,Piper,1.0,1,Personal,VMC,APPROACH,1
1998,Fall,SWST,Beech,1.0,1,Personal,IMC,CRUISE,1
1998,Fall,FWST,Cessna,1.0,1,Others,VMC,CRUISE,1
1998,Fall,MEST,Boeing,2.0,0,Others,VMC,LANDING,0
1998,Fall,SEST,Cessna,1.0,1,Instructional,VMC,TAKEOFF,0
1998,Fall,FWST,Piper,1.0,1,Personal,UNK,CRUISE,1
1998,Fall,PLNS,Piper,1.0,1,Others,VMC,TAKEOFF,1
1998,Fall,SEST,Cessna,1.0,1,Instructional,VMC,LANDING,0
1998,Fall,FWST,Cessna,1.0,1,Instructional,VMC,TAXI,0
1998,Fall,PLNS,Cessna,1.0,1,Instructional,VMC,LANDING,0
1998,Fall,FWST,Cessna,1.0,1,Personal,VMC,CRUISE,1
1998,Fall,FWST,Piper,1.0,1,Personal,VMC,TAKEOFF,1
1998,Fall,GRLK,Mooney,1.0,1,Instructional,VMC,LANDING,0
1998,Fall,SEST,Piper,1.0,1,Personal,IMC,CRUISE,1
1998,Fall,FWST,Bell,1.0,0,Others,VMC,APPROACH,1
1998,Fall,SWST,Cessna,1.0,1,Instructional,VMC,TAKEOFF,0
1998,Fall,FWST,Piper,1.0,1,Personal,VMC,CRUISE,0
1998,Fall,SEST,Cessna,1.0,1,Personal,IMC,CRUISE,1
1998,Fall,SWST,Cessna,1.0,1,Personal,VMC,TAKEOFF,0
1998,Fall,SEST,Boeing,2.0,0,Others,VMC,CLIMB,1
1998,Fall,GRLK,Piper,1.0,1,Personal,VMC,TAKEOFF,0
1998,Fall,GRLK,Cessna,2.0,1,Personal,VMC,STANDING,1
1998,Fall,SEST,Cessna,1.0,1,Instructional,VMC,LANDING,0
1998,Fall,RMTN,Cessna,1.0,1,Personal,VMC,LANDING,0
1998,Fall,PLNS,Cessna,2.0,1,Personal,UNK,LANDING,0
1998,Fall,PLNS,Cessna,1.0,1,Personal,VMC,LANDING,0
1998,Fall,MEST,Piper,2.0,1,Personal,VMC,LANDING,0
1998,Fall,FWST,Cessna,1.0,1,Personal,VMC,CRUISE,1
1998,Fall,SEST,Grumman,1.0,1,Personal,VMC,DESCENT,1
1998,Fall,RMTN,Piper,1.0,1,Personal,IMC,CRUISE,1
1998,Fall,PLNS,Cessna,1.0,1,Others,VMC,LANDING,0
1998,Fall,SEST,Cessna,1.0,1,Instructional,VMC,MANEUVERING,1
1998,Fall,RMTN,Piper,2.0,1,Others,IMC,APPROACH,1
1998,Fall,SEST,Piper,1.0,1,Others,VMC,CRUISE,1
1998,Fall,SEST,Cessna,1.0,1,Instructional,VMC,LANDING,0
1998,Fall,SEST,Piper,2.0,1,Instructional,VMC,GO-AROUND,0
1998,Fall,SWST,Beech,2.0,0,Instructional,VMC,TAKEOFF,0
1998,Fall,RMTN,Cessna,1.0,1,Personal,VMC,LANDING,0
1998,Fall,FWST,Cessna,1.0,0,Others,VMC,LANDING,0
1998,Fall,PLNS,Cessna,1.0,1,Personal,VMC,LANDING,0
1998,Fall,FWST,Cessna,1.0,1,Others,VMC,TAKEOFF,1
1998,Fall,MEST,Cessna,1.0,1,Personal,VMC,LANDING,0
1998,Fall,MEST,Piper,2.0,1,Personal,VMC,LANDING,0
1998,Fall,MEST,Cessna,1.0,1,Personal,VMC,APPROACH,1
1998,Fall,SEST,Piper,1.0,1,Personal,VMC,LANDING,0
1998,Fall,SEST,Cessna,1.0,1,Instructional,VMC,TAKEOFF,0
1998,Fall,FWST,Beech,1.0,1,Personal,VMC,CRUISE,1
1998,Fall,FWST,Cessna,1.0,1,Others,IMC,CRUISE,1
1998,Fall,FWST,Piper,1.0,1,Personal,VMC,CLIMB,1
1998,Fall,FWST,Cessna,1.0,1,Others,VMC,CRUISE,1
1998,Fall,SEST,Cessna,1.0,1,Personal,VMC,TAXI,0
1998,Fall,FWST,Cessna,1.0,1,Instructional,VMC,DESCENT,0
1998,Fall,FWST,Robinson,1.0,1,Instructional,VMC,MANEUVERING,0
1998,Fall,GRLK,Cessna,1.0,1,Personal,VMC,LANDING,0
1998,Fall,MEST,Piper,1.0,1,Others,VMC,GO-AROUND,0
1998,Fall,RMTN,Mooney,1.0,1,Personal,VMC,CLIMB,1
1998,Fall,RMTN,Piper,1.0,1,Personal,VMC,LANDING,0
1998,Fall,SWST,Beech,2.0,0,Personal,VMC,CRUISE,0
1998,Fall,SEST,Beech,2.0,1,Others,IMC,LANDING,0
1998,Fall,SEST,Cessna,1.0,1,Others,VMC,CRUISE,1
1998,Fall,SWST,Air Tractor,1.0,0,Others,VMC,MANEUVERING,0
1998,Fall,FWST,Cessna,1.0,1,Instructional,VMC,TAXI,0
1998,Fall,SWST,Cessna,2.0,1,Others,VMC,TAKEOFF,1
1998,Fall,SWST,Mooney,1.0,1,Personal,VMC,APPROACH,0
1998,Fall,RMTN,Piper,1.0,1,Personal,IMC,CRUISE,1
1998,Fall,RMTN,Beech,2.0,0,Others,VMC,GO-AROUND,1
1998,Fall,FWST,Piper,1.0,1,Personal,VMC,LANDING,1
1998,Fall,SEST,Beech,2.0,0,Personal,VMC,APPROACH,1
1998,Fall,PLNS,Beech,2.0,1,Others,IMC,APPROACH,1
1998,Fall,SWST,Cessna,1.0,1,Personal,IMC,TAKEOFF,1
1998,Fall,SEST,Cessna,1.0,1,Others,VMC,LANDING,1
1998,Fall,FWST,Cessna,1.0,1,Personal,VMC,LANDING,0
1998,Fall,SEST,Beech,2.0,0,Others,VMC,GO-AROUND,0
1998,Fall,MEST,Piper,1.0,1,Others,VMC,CRUISE,1
1998,Fall,MEST,Cessna,1.0,1,Others,IMC,DESCENT,1
1998,Fall,RMTN,Cessna,1.0,1,Instructional,VMC,GO-AROUND,0
1998,Fall,NWED,Cessna,1.0,1,Personal,IMC,OTHERS,1
1998,Fall,FWST,Piper,1.0,1,Personal,VMC,TAKEOFF,0
1998,Fall,FWST,Piper,1.0,1,Personal,VMC,LANDING,0
1998,Fall,SWST,Cessna,1.0,1,Personal,VMC,GO-AROUND,1
1998,Fall,MEST,Piper,1.0,1,Personal,VMC,LANDING,1
1998,Fall,SEST,Air Tractor,1.0,0,Others,VMC,MANEUVERING,1
1998,Fall,MEST,Cessna,1.0,1,Instructional,VMC,LANDING,0
1998,Fall,SWST,Cessna,1.0,1,Personal,VMC,MANEUVERING,1
1998,Fall,GRLK,Piper,1.0,1,Personal,VMC,MANEUVERING,1
1998,Fall,FWST,Cessna,1.0,1,Personal,VMC,CRUISE,1
1998,Fall,GRLK,Piper,1.0,1,Personal,VMC,MANEUVERING,1
1998,Fall,RMTN,Cessna,1.0,1,Personal,VMC,APPROACH,0
1998,Fall,RMTN,Piper,1.0,1,Personal,VMC,MANEUVERING,1
1998,Fall,SEST,Piper,1.0,1,Personal,VMC,APPROACH,0
1998,Fall,SEST,Cessna,1.0,1,Others,VMC,MANEUVERING,0
1998,Fall,MEST,Piper,2.0,1,Others,VMC,LANDING,1
1998,Fall,NWED,Grumman,1.0,1,Personal,IMC,APPROACH,1
1998,Fall,SWST,Cessna,1.0,1,Instructional,VMC,TAKEOFF,1
1998,Fall,GRLK,Bell,1.0,1,Personal,VMC,MANEUVERING,1
1998,Fall,GRLK,Cessna,1.0,1,Personal,VMC,TAKEOFF,0
1998,Fall,GRLK,Piper,2.0,1,Others,VMC,GO-AROUND,1
1998,Fall,FWST,Piper,1.0,1,Personal,VMC,GO-AROUND,0
1998,Fall,GRLK,Piper,2.0,1,Others,VMC,APPROACH,0
1998,Fall,SWST,Air Tractor,1.0,0,Others,VMC,MANEUVERING,0
1998,Fall,SEST,Air Tractor,1.0,1,Others,IMC,MANEUVERING,1
1998,Fall,FWST,Cessna,1.0,1,Others,VMC,TAKEOFF,1
1998,Fall,SEST,Boeing,3.0,0,Others,VMC,TAKEOFF,0
1998,Fall,FWST,Grumman,2.0,1,Others,VMC,MANEUVERING,1
1998,Fall,FWST,Robinson,1.0,1,Instructional,VMC,MANEUVERING,1
1998,Fall,NWED,Cessna,1.0,1,Others,VMC,TAKEOFF,1
1998,Fall,GRLK,Piper,1.0,1,Personal,VMC,APPROACH,1
1998,Fall,FWST,Bell,2.0,0,Personal,VMC,TAKEOFF,1
1998,Fall,MEST,Piper,2.0,1,Instructional,VMC,LANDING,0
1998,Fall,GRLK,Cessna,2.0,1,Personal,VMC,LANDING,0
1998,Fall,FWST,Cessna,1.0,1,Personal,VMC,TAKEOFF,0
1998,Fall,SEST,Mooney,1.0,1,Personal,VMC,TAXI,0
1998,Fall,SEST,Piper,1.0,1,Personal,VMC,TAKEOFF,1
1998,Fall,SWST,Piper,1.0,1,Personal,VMC,CRUISE,1
1998,Fall,RMTN,Bell,1.0,0,Personal,VMC,LANDING,0
1998,Fall,FWST,Beech,1.0,1,Personal,UNK,OTHERS,1
1998,Fall,MEST,Piper,1.0,1,Instructional,VMC,TAKEOFF,0
1998,Fall,SEST,Cessna,1.0,1,Personal,VMC,LANDING,0
1998,Fall,SEST,Cessna,1.0,1,Instructional,VMC,LANDING,1
1998,Fall,GRLK,Cessna,1.0,1,Personal,VMC,TAKEOFF,0
1998,Fall,SWST,Beech,1.0,1,Personal,VMC,CRUISE,0
1998,Fall,SWST,Piper,1.0,1,Personal,VMC,LANDING,0
1998,Fall,SEST,Cessna,1.0,1,Others,VMC,MANEUVERING,1
1998,Fall,SEST,Cessna,1.0,1,Personal,VMC,LANDING,0
1998,Fall,FWST,Cessna,1.0,1,Personal,IMC,CRUISE,1
1998,Fall,SWST,Cessna,1.0,1,Personal,VMC,LANDING,0
1998,Fall,SEST,Cessna,1.0,1,Personal,VMC,TAKEOFF,0
1998,Fall,SEST,Cessna,1.0,1,Instructional,VMC,LANDING,0
1998,Fall,FWST,Robinson,1.0,1,Instructional,VMC,MANEUVERING,1
1998,Fall,FWST,Cessna,1.0,1,Personal,VMC,CRUISE,1
1998,Fall,GRLK,Cessna,1.0,1,Personal,VMC,TAKEOFF,1
1998,Fall,FWST,Cessna,1.0,1,Personal,VMC,TAKEOFF,0
1998,Fall,RMTN,Cessna,1.0,1,Personal,VMC,TAKEOFF,0
1998,Fall,RMTN,Cessna,1.0,1,Personal,VMC,TAKEOFF,0
1998,Fall,FWST,Cessna,1.0,1,Instructional,VMC,MANEUVERING,0
1998,Fall,SEST,Bell,1.0,1,Others,VMC,CRUISE,1
1998,Fall,SWST,Cessna,1.0,1,Instructional,VMC,LANDING,0
1998,Fall,PLNS,Beech,1.0,1,Personal,VMC,CLIMB,0
1998,Fall,FWST,Piper,1.0,1,Personal,VMC,TAXI,0
1998,Fall,FWST,Cessna,1.0,1,Personal,IMC,OTHERS,1
1998,Fall,RMTN,Cessna,2.0,1,Others,VMC,LANDING,0
1998,Fall,RMTN,Cessna,2.0,0,Personal,VMC,LANDING,0
1998,Fall,GRLK,Piper,2.0,1,Instructional,VMC,LANDING,0
1998,Fall,RMTN,Cessna,2.0,1,Personal,VMC,TAKEOFF,0
1998,Fall,FWST,Piper,1.0,1,Instructional,VMC,TAXI,0
